exit_time,direction,level,profit_level,exit_reason,notional,entry_capital,peak_loss_ratio,pnl_usdt,capital,drawdown
2024-12-11 14:00:00+00:00,long,3,1,TP,314.7106800263498,6294.213600526995,0.007937,30.6175,6324.8311,0.397879
2024-12-14 01:00:00+00:00,long,0,0,TP,316.2415573020321,6324.831146040641,0.000401,6.0086,6330.8397,0.397307
2024-12-15 12:00:00+00:00,long,0,0,TP,316.541986781469,6330.83973562938,0.000328,6.0143,6336.854,0.396735
2025-01-06 14:00:00+00:00,long,6,0,TP,316.8427016689114,6336.8540333782275,0.025634,45.8358,6382.6899,0.392371
2025-01-13 09:00:00+00:00,short,0,0,TP,319.13449276554206,6382.68985531084,0.000435,6.0636,6388.7534,0.391794
2025-01-17 01:00:00+00:00,long,0,0,TP,319.4376705336693,6388.753410673386,2.6e-05,6.0693,6394.8227,0.391216
2025-01-20 06:00:00+00:00,long,0,0,TP,319.74113632067633,6394.822726413526,7.1e-05,6.0751,6400.8978,0.390638
2025-01-23 14:00:00+00:00,long,1,0,TP,320.044890400181,6400.897808003619,0.001759,12.2283,6413.1261,0.389474
2025-01-28 00:00:00+00:00,long,2,2,TP,320.6563067714128,6413.126135428256,0.003101,30.6192,6443.7453,0.386559
2025-02-03 19:00:00+00:00,long,6,0,TP,322.18726724392235,6443.745344878446,0.019295,46.609,6490.3543,0.382121
2025-02-04 05:00:00+00:00,short,0,0,TP,324.517716727619,6490.354334552379,0.0004,6.1658,6496.5202,0.381535
2025-02-06 18:00:00+00:00,short,0,1,TP,324.82600855851024,6496.520171170204,0.0,12.3041,6508.8243,0.380363
2025-02-07 20:00:00+00:00,short,0,1,TP,325.4412131132516,6508.824262265031,0.0,12.3331,6521.1574,0.379189
2025-02-09 21:00:00+00:00,short,0,0,TP,326.0578689023185,6521.15737804637,0.000355,6.1951,6527.3525,0.378599
2025-02-11 16:00:00+00:00,short,0,0,TP,326.3676238777757,6527.352477555513,3.4e-05,6.201,6533.5535,0.378009
2025-02-18 18:00:00+00:00,short,0,3,TP,326.6776731204596,6533.5534624091915,0.000879,24.782,6558.3354,0.37565
2025-02-21 18:00:00+00:00,short,0,0,TP,327.91677090170265,6558.335418034052,0.0,6.2304,6564.5658,0.375057
2025-03-02 16:00:00+00:00,long,0,0,TP,328.22829183405923,6564.565836681184,0.0,6.2363,6570.8022,0.374463
2025-03-07 00:00:00+00:00,short,3,0,TP,328.54010871130157,6570.802174226031,0.007615,24.3376,6595.1398,0.372146
2025-03-11 14:00:00+00:00,short,0,0,TP,329.7569905544043,6595.1398110880855,0.0,6.2654,6601.4052,0.37155
2025-03-12 15:00:00+00:00,short,1,1,TP,330.070259695431,6601.405193908619,0.002051,18.7436,6620.1488,0.369765
2025-03-16 11:00:00+00:00,short,0,0,TP,331.00744179804155,6620.14883596083,0.000175,6.2891,6626.438,0.369166
2025-03-18 06:00:00+00:00,short,0,0,TP,331.32189886774967,6626.437977354993,0.000115,6.2951,6632.7331,0.368567
2025-03-21 12:00:00+00:00,short,0,1,TP,331.636654671674,6632.73309343348,0.000174,12.5622,6645.2953,0.367371
2025-03-23 22:00:00+00:00,long,0,0,TP,332.26476646405155,6645.295329281031,1.2e-05,6.313,6651.6084,0.36677
2025-04-02 20:00:00+00:00,long,3,2,TP,332.58041799219245,6651.608359843848,0.015646,38.8264,6690.4347,0.363074
2025-04-06 17:00:00+00:00,short,1,0,TP,334.5217371344449,6690.434742688897,0.001201,12.6475,6703.0823,0.36187
2025-04-10 03:00:00+00:00,short,0,0,TP,335.1541144026239,6703.082288052478,0.0,6.3679,6709.4502,0.361264
2025-04-14 14:00:00+00:00,long,0,0,TP,335.4725108113064,6709.450216226128,0.000496,6.374,6715.8242,0.360657
2025-04-21 00:00:00+00:00,long,0,2,TP,335.7912096965772,6715.824193931543,0.001432,19.1897,6735.0139,0.35883
2025-04-25 11:00:00+00:00,long,0,0,TP,336.7506928722897,6735.013857445793,0.000439,6.3983,6741.4121,0.358221
2025-04-28 11:00:00+00:00,long,0,0,TP,337.0706060305183,6741.412120610366,0.0,6.4043,6747.8165,0.357611
2025-05-01 10:00:00+00:00,long,0,0,TP,337.39082310624735,6747.816462124946,0.000699,6.4104,6754.2269,0.357001
2025-05-06 23:00:00+00:00,long,1,0,TP,337.71134438819826,6754.226887763964,0.001456,12.9033,6767.1302,0.355773
2025-05-13 16:00:00+00:00,long,1,1,TP,338.3565108973448,6767.130217946895,0.000642,19.3729,6786.5032,0.353928
2025-05-18 15:00:00+00:00,long,0,1,TP,339.32515764315133,6786.503152863026,0.000903,12.9211,6799.4242,0.352698
2025-05-19 16:00:00+00:00,long,0,0,TP,339.97121089967266,6799.424217993453,0.000408,6.4595,6805.8837,0.352083
2025-06-09 17:00:00+00:00,long,5,1,TP,340.29418355002736,6805.883671000546,0.018591,47.2349,6853.1185,0.347587
2025-06-16 19:00:00+00:00,long,2,0,TP,342.6559273760812,6853.118547521623,0.00447,19.8167,6872.9353,0.3457
2025-06-20 17:00:00+00:00,short,0,1,TP,343.646763414901,6872.935268298019,5.7e-05,12.9946,6885.9299,0.344463
2025-07-02 15:00:00+00:00,long,1,0,TP,344.2964956521762,6885.929913043523,0.001014,13.1549,6899.0848,0.343211
2025-07-09 19:00:00+00:00,long,0,1,TP,344.95424248805375,6899.084849761074,0.0007,13.1386,6912.2235,0.34196
2025-07-13 14:00:00+00:00,long,0,0,TP,345.61117433359453,6912.22348667189,0.000129,6.5666,6918.7901,0.341335
2025-07-16 18:00:00+00:00,long,0,0,TP,345.9395049492114,6918.790098984228,0.000689,6.5729,6925.3629,0.340709
2025-07-22 18:00:00+00:00,long,0,0,TP,346.2681474789132,6925.362949578263,0.000509,6.5791,6931.942,0.340083
2025-08-11 01:00:00+00:00,long,4,5,TP,346.59710221901815,6931.942044380363,0.021751,66.5345,6998.4766,0.333749
2025-09-12 00:00:00+00:00,long,6,2,TP,349.9238285429601,6998.476570859201,0.022675,61.7657,7060.2423,0.327868
2025-09-18 03:00:00+00:00,long,0,0,TP,353.012115318807,7060.24230637614,0.000443,6.7072,7066.9495,0.32723
2025-10-01 08:00:00+00:00,long,3,1,TP,353.3474768283599,7066.949536567197,0.00759,34.3134,7101.2629,0.323963
2025-10-08 17:00:00+00:00,long,0,0,TP,355.06314562009226,7101.262912401845,0.000176,6.7462,7108.0091,0.323321
2025-10-26 22:00:00+00:00,long,7,0,TP,355.40045560843134,7108.009112168626,0.029022,60.2404,7168.2495,0.317586
